TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TimeSinceLastTransaction,Fraud,KMeans_Cluster,KMeans_Distance,KMeans_Fraud,ZScore_Fraud,IsoForest_Score,IsoForest_Fraud,LogReg_Fraud
TX001027,AC00204,184.97,2023-06-26 16:46:41,Debit,Denver,D000180,141.201.46.191,M012,Branch,268,1,1156.67,2024-11-04 08:11:06,-42909865.0,False,4,2.0093698795827546,False,False,0.1896168596709265,False,False
TX000181,AC00036,740.25,2023-07-19 17:03:58,Debit,Philadelphia,D000030,1.198.76.182,M010,Online,123,1,14464.3,2024-11-04 08:08:27,-40921469.0,False,0,2.3600992826382297,False,False,0.07659822098554148,False,False
TX000111,AC00068,1045.22,2023-11-22 16:13:39,Debit,Columbus,D000400,77.7.223.184,M077,ATM,73,1,1829.9,2024-11-04 08:07:35,-30038036.0,False,1,1.1056215763192658,False,False,0.14053797969807058,False,False
TX001932,AC00070,31.19,2023-04-25 16:23:59,Debit,Charlotte,D000410,93.160.83.196,M023,ATM,74,1,5545.96,2024-11-04 08:09:33,-48267934.0,False,0,1.163900769644577,False,False,0.24327231856449483,False,False
TX000700,AC00116,261.69,2023-11-27 17:29:25,Debit,Philadelphia,D000117,197.52.3.107,M042,ATM,84,1,5126.65,2024-11-04 08:09:09,-29601584.0,False,4,1.022891493792909,False,False,0.2559770214816833,False,False
TX001999,AC00235,61.33,2023-09-20 18:18:00,Debit,Raleigh,D000201,167.95.191.52,M018,ATM,129,1,7537.4,2024-11-04 08:06:27,-35473707.0,False,0,0.643077538692239,False,False,0.24136536975114953,False,False
TX001273,AC00329,30.52,2023-05-19 17:19:00,Debit,Jacksonville,D000526,104.165.213.58,M005,Branch,122,1,12327.74,2024-11-04 08:07:18,-46190898.0,False,0,1.1270785993487267,False,False,0.17470264419588344,False,False
TX000224,AC00047,457.3,2023-06-26 18:25:21,Debit,Virginia Beach,D000214,62.27.235.199,M042,Online,15,1,8318.29,2024-11-04 08:07:53,-42903752.0,False,0,1.6163792698706836,False,False,0.17640535854782285,False,False
TX000329,AC00264,354.4,2023-11-06 17:23:08,Debit,Chicago,D000416,87.234.36.48,M046,ATM,128,1,7358.65,2024-11-04 08:10:00,-31416412.0,False,0,0.6554582457734266,False,False,0.242879498598899,False,False
TX000574,AC00461,350.46,2023-12-08 16:16:02,Debit,Nashville,D000079,152.234.65.155,M023,Branch,165,1,5839.38,2024-11-04 08:06:32,-28655430.0,False,0,1.170008728887766,False,False,0.23497132985384894,False,False
TX001913,AC00076,515.94,2023-12-22 16:42:33,Debit,San Francisco,D000606,27.215.118.94,M049,ATM,37,1,1389.89,2024-11-04 08:11:10,-27444517.0,False,4,1.7035049990871554,False,False,0.20552751989063206,False,False
TX001105,AC00328,3.8,2023-08-01 16:13:25,Debit,Charlotte,D000286,8.244.162.185,M057,Online,174,1,5766.96,2024-11-04 08:12:18,-39801533.0,False,4,1.3254136056378119,False,False,0.2104763496643024,False,False
TX001527,AC00083,224.79,2023-08-22 16:34:34,Debit,Boston,D000208,3.11.254.2,M063,Online,129,1,528.38,2024-11-04 08:10:25,-37985751.0,False,4,0.43219877086126557,False,False,0.24465371008133718,False,False
TX000136,AC00177,16.16,2023-10-16 16:59:36,Debit,Milwaukee,D000465,161.177.41.214,M065,ATM,124,1,14401.17,2024-11-04 08:11:59,-33232343.0,False,0,1.6266031565846726,False,False,0.11870088401575041,False,False
TX002476,AC00058,152.0,2023-12-18 18:11:24,Debit,Albuquerque,D000177,203.174.215.229,M060,ATM,63,1,7531.43,2024-11-04 08:07:25,-27784561.0,False,0,0.7851703766666527,False,False,0.24396130272971023,False,False
TX000948,AC00377,32.34,2023-06-21 16:52:25,Debit,Kansas City,D000622,176.96.83.253,M080,Branch,45,1,7847.62,2024-11-04 08:09:28,-43341423.0,False,0,1.1475529602733137,False,False,0.22796000825318774,False,False
TX001641,AC00261,1.41,2023-06-07 17:02:33,Debit,Sacramento,D000344,170.225.23.251,M084,ATM,278,1,1244.17,2024-11-04 08:12:04,-44550571.0,False,4,2.241590152073275,False,False,0.15216522617090467,False,False
TX000141,AC00403,6.0,2023-10-23 18:38:15,Debit,Chicago,D000556,18.72.115.111,M090,Online,246,1,5442.76,2024-11-04 08:09:43,-32621488.0,False,4,1.9954977808237955,False,False,0.17228893892956726,False,False
TX000554,AC00086,622.41,2023-12-11 16:57:41,Debit,Indianapolis,D000680,134.222.122.238,M100,ATM,125,1,7322.01,2024-11-04 08:07:48,-28393807.0,False,1,1.1511354565792298,False,False,0.21820050740691255,False,False
TX000105,AC00170,129.94,2023-01-02 16:36:02,Debit,Las Vegas,D000647,111.226.226.202,M045,ATM,235,1,7954.92,2024-11-04 08:06:35,-58030233.0,False,0,1.770862512390231,False,False,0.19376193185077828,False,False
TX002251,AC00325,403.63,2023-06-08 16:56:16,Debit,Las Vegas,D000573,96.162.11.85,M042,Branch,167,3,3304.02,2024-11-04 08:07:58,-44464302.0,True,3,1.9295719765556416,False,True,0.05788614213217891,False,True
TX001677,AC00399,556.04,2023-07-10 16:41:50,Debit,Denver,D000190,43.98.242.106,M022,ATM,27,1,5200.04,2024-11-04 08:07:38,-41700348.0,False,1,1.6675910538907612,False,False,0.20616376167976885,False,False
TX001188,AC00483,615.58,2023-09-25 16:40:00,Debit,Jacksonville,D000649,168.55.199.214,M059,ATM,133,1,14343.0,2024-11-04 08:10:55,-35047855.0,False,0,2.0410134356967546,False,False,0.09461706795892544,False,False
TX002150,AC00110,1250.94,2023-02-28 17:45:06,Debit,Columbus,D000282,35.67.21.23,M054,ATM,107,2,11565.97,2024-11-04 08:08:33,-53101407.0,True,1,2.9473388874501505,True,True,-0.006476557655123116,True,True
TX002097,AC00334,292.38,2023-05-15 16:49:14,Debit,Baltimore,D000687,3.11.254.2,M001,ATM,224,1,5803.89,2024-11-04 08:09:42,-46538428.0,False,4,1.713228088748789,False,False,0.2008747205812449,False,False
TX002279,AC00118,85.03,2023-04-10 16:52:51,Debit,San Diego,D000109,160.65.101.37,M020,ATM,48,1,4597.57,2024-11-04 08:06:59,-49562048.0,False,4,1.3373945642610219,False,False,0.23517414429505956,False,False
TX000980,AC00147,67.15,2023-11-20 17:17:05,Debit,Indianapolis,D000661,191.91.45.159,M001,Online,14,1,9028.49,2024-11-04 08:10:53,-30207228.0,False,0,1.4689301106700252,False,False,0.160427274113899,False,False
TX001280,AC00373,146.15,2023-01-06 17:52:11,Debit,Phoenix,D000640,60.166.231.236,M098,Branch,75,1,13784.4,2024-11-04 08:06:59,-57680088.0,False,0,1.4315236157027762,False,False,0.14744823221566905,False,False
TX000496,AC00039,634.86,2023-08-10 16:28:55,Debit,Chicago,D000151,122.94.26.104,M009,ATM,45,1,588.5,2024-11-04 08:08:00,-39022745.0,False,1,1.5672315171392384,False,False,0.19264008387335235,False,False
TX000315,AC00371,321.15,2023-02-10 17:06:40,Debit,Los Angeles,D000151,200.164.13.160,M037,Branch,179,1,7005.05,2024-11-04 08:06:33,-54658793.0,False,0,1.1176774847004978,False,False,0.2261630800643118,False,False
TX001891,AC00470,790.07,2023-05-26 17:32:29,Debit,Miami,D000181,82.75.200.117,M096,Online,197,1,985.77,2024-11-04 08:10:46,-45585497.0,False,1,1.379351825166176,False,False,0.15611946935460552,False,False
TX000348,AC00034,202.11,2023-03-30 16:09:26,Debit,Memphis,D000072,59.208.79.116,M005,ATM,18,1,746.47,2024-11-04 08:10:01,-50515235.0,False,4,1.5789857728624779,False,False,0.20051148125772333,False,False
TX002163,AC00205,26.3,2023-12-12 16:57:29,Debit,Virginia Beach,D000210,42.219.228.159,M029,ATM,33,1,7473.73,2024-11-04 08:09:28,-28307519.0,False,0,1.3216614541557083,False,False,0.21503197578900196,False,False
TX000164,AC00062,74.86,2023-08-14 17:43:17,Debit,Nashville,D000115,161.168.126.136,M028,Branch,125,1,6921.48,2024-11-04 08:07:39,-38672662.0,False,0,0.6865395051222485,False,False,0.24503352777439752,False,False
TX002012,AC00248,585.58,2023-09-04 16:13:40,Debit,Raleigh,D000580,175.166.115.182,M091,Branch,55,1,1729.02,2024-11-04 08:09:16,-36863736.0,False,1,1.4157567358083176,False,False,0.20229436683764634,False,False
TX000865,AC00156,261.14,2023-05-15 18:44:04,Debit,San Antonio,D000218,186.135.2.148,M040,ATM,162,1,6100.08,2024-11-04 08:08:53,-46531489.0,False,0,1.002909872907244,False,False,0.23677963287834347,False,False
TX000330,AC00316,22.63,2023-02-20 17:28:15,Debit,Kansas City,D000488,165.114.224.47,M052,Online,112,1,4438.03,2024-11-04 08:10:56,-53793761.0,False,4,0.8594949290474915,False,False,0.2416871079624916,False,False
TX002398,AC00308,330.91,2023-03-06 17:25:20,Debit,Kansas City,D000005,184.185.209.72,M041,ATM,28,1,6481.35,2024-11-04 08:11:10,-52584350.0,False,0,1.3887533364712497,False,False,0.224148880536846,False,False
TX002505,AC00047,123.38,2024-01-01 17:21:56,Debit,Sacramento,D000219,163.129.70.210,M049,Online,40,1,13542.41,2024-11-04 08:10:53,-26578137.0,False,0,1.6394442748874696,False,False,0.13676617260551727,False,False
TX000131,AC00382,124.72,2023-07-03 17:14:07,Debit,Oklahoma City,D000118,147.234.20.46,M004,Branch,105,1,6309.8,2024-11-04 08:07:25,-42303198.0,False,0,0.704099020192889,False,False,0.25208508052068734,False,False
TX000047,AC00282,164.49,2023-12-13 16:01:38,Debit,Baltimore,D000103,113.115.81.178,M070,Branch,75,1,1509.27,2024-11-04 08:10:33,-28224535.0,False,4,0.7541329608815376,False,False,0.2548870205353478,False,False
TX001841,AC00003,237.97,2023-01-09 17:26:46,Debit,Columbus,D000498,170.154.69.105,M089,ATM,69,1,13486.15,2024-11-04 08:06:37,-57422391.0,False,0,1.381849312515413,False,False,0.15381464568705783,False,False
TX002093,AC00081,287.51,2023-05-22 16:57:31,Debit,El Paso,D000698,189.20.224.220,M016,Online,255,1,187.65,2024-11-04 08:08:19,-45933048.0,False,4,1.9084826433162687,False,False,0.15250411034940115,False,False
TX000577,AC00345,104.79,2023-08-07 16:06:32,Debit,Denver,D000531,80.247.6.83,M039,ATM,223,1,1352.19,2024-11-04 08:10:07,-39283415.0,False,4,1.402844388911162,False,False,0.20227189508965104,False,False
TX000923,AC00061,21.15,2023-11-20 16:06:10,Debit,Columbus,D000484,159.37.30.154,M058,Branch,180,1,3466.74,2024-11-04 08:09:46,-30211416.0,False,4,1.0104618321592878,False,False,0.2169894313458861,False,False
TX001592,AC00016,314.52,2023-03-20 17:21:43,Debit,Memphis,D000361,146.69.70.214,M057,ATM,229,1,7071.32,2024-11-04 08:06:44,-51374701.0,False,0,1.7472998568665676,False,False,0.20282694299834508,False,False
TX001908,AC00184,484.24,2023-05-29 16:40:15,Debit,Raleigh,D000305,73.108.76.238,M019,Branch,77,1,8042.3,2024-11-04 08:06:44,-45329189.0,False,0,1.080517636353285,False,False,0.21608508953378452,False,False
TX000001,AC00128,14.09,2023-04-11 16:29:14,Debit,San Diego,D000380,162.198.218.92,M015,ATM,81,1,5112.21,2024-11-04 08:08:08,-49477134.0,False,4,1.1801259498830152,False,False,0.2382380801315962,False,False
TX001736,AC00387,58.7,2023-03-03 16:00:01,Debit,New York,D000633,124.6.134.78,M041,Branch,141,1,8937.35,2024-11-04 08:07:12,-52848431.0,False,0,0.6611248419574176,False,False,0.2391325422270812,False,False
TX001430,AC00257,83.43,2023-05-30 16:28:48,Debit,New York,D000627,23.255.214.209,M012,Online,109,1,1870.16,2024-11-04 08:11:40,-45243772.0,False,4,0.44681135741476374,False,False,0.25212341030967533,False,False
TX001438,AC00028,107.48,2023-02-07 17:38:18,Debit,Los Angeles,D000624,120.32.147.210,M058,Branch,103,1,1379.39,2024-11-04 08:12:07,-54916429.0,False,4,0.4785996194511192,False,False,0.25910975284797,False,False
TX000115,AC00336,327.86,2023-02-10 16:52:48,Debit,Fresno,D000655,188.124.181.12,M051,Online,104,1,480.16,2024-11-04 08:06:30,-54659622.0,False,4,0.7153540427707785,False,False,0.23915473916943641,False,False
TX001623,AC00087,154.21,2023-01-02 16:01:26,Debit,Miami,D000549,190.251.45.32,M083,Online,75,1,8045.77,2024-11-04 08:10:33,-58032547.0,False,0,0.5841000282734096,False,False,0.24550941762030914,False,False
TX000868,AC00009,87.38,2023-03-03 18:23:29,Debit,Atlanta,D000356,3.200.166.167,M054,Branch,252,1,1504.99,2024-11-04 08:09:45,-52839976.0,False,4,1.8089542661851574,False,False,0.19484439427192213,False,False
TX002186,AC00497,237.74,2023-06-12 18:51:29,Debit,Tucson,D000171,93.115.61.201,M022,ATM,152,1,11795.12,2024-11-04 08:10:26,-44111937.0,False,0,0.9817077337352084,False,False,0.1782394370500508,False,False
TX001364,AC00089,204.7,2023-09-21 16:08:00,Debit,Oklahoma City,D000359,141.201.46.191,M032,Branch,95,5,5117.03,2024-11-04 08:10:26,-35395346.0,True,3,1.8367791291196962,False,True,-0.023985131600237852,True,True
TX000990,AC00463,83.79,2023-10-12 16:37:49,Debit,Nashville,D000176,12.246.170.239,M031,ATM,47,1,5061.3,2024-11-04 08:09:05,-33579076.0,False,0,1.3957667822356115,False,False,0.24332661698280522,False,False
TX001532,AC00432,26.07,2023-03-16 17:00:29,Debit,Baltimore,D000552,194.174.252.1,M061,Branch,19,3,349.98,2024-11-04 08:10:16,-51721787.0,True,3,2.719932503502981,False,True,0.023567629915660415,False,True
TX002291,AC00050,334.07,2023-08-11 17:27:16,Debit,New York,D000440,100.4.40.132,M054,Branch,200,1,7306.79,2024-11-04 08:10:28,-38932992.0,False,0,1.3674138306432875,False,False,0.21336809679367658,False,False
TX001980,AC00013,422.81,2023-11-20 16:07:20,Debit,Los Angeles,D000050,77.92.193.22,M036,Branch,193,1,1929.28,2024-11-04 08:10:28,-30211388.0,False,4,1.231752819218952,False,False,0.21138135615536813,False,False
TX001870,AC00396,145.77,2023-04-05 16:08:13,Debit,Memphis,D000175,158.129.49.240,M040,ATM,237,1,5294.98,2024-11-04 08:11:25,-49996992.0,False,4,1.7697571833719303,False,False,0.19104391623558747,False,False
TX000518,AC00122,358.18,2023-04-10 16:44:52,Debit,Boston,D000650,100.198.165.4,M028,ATM,157,1,619.86,2024-11-04 08:07:58,-49562586.0,False,4,0.8178415535588862,False,False,0.23783615214556048,False,False
TX002168,AC00446,79.77,2023-01-23 16:50:55,Debit,San Francisco,D000390,51.250.46.149,M066,ATM,167,1,5010.31,2024-11-04 08:08:44,-56215069.0,False,4,1.0168779162827735,False,False,0.23931939428820104,False,False
TX001634,AC00196,874.72,2023-03-03 16:21:27,Debit,San Francisco,D000101,200.164.13.160,M085,Online,173,1,4630.58,2024-11-04 08:08:17,-52847210.0,False,1,0.7818494899932955,False,False,0.15014497152302675,False,False
TX001686,AC00050,296.46,2023-11-09 16:11:59,Debit,Dallas,D000287,54.252.249.33,M046,Branch,136,1,558.99,2024-11-04 08:08:19,-31161380.0,False,4,0.5624674783843507,False,False,0.2417060870797384,False,False
TX000143,AC00163,227.14,2023-07-03 17:42:08,Debit,Charlotte,D000439,197.162.55.147,M057,ATM,294,1,341.94,2024-11-04 08:11:34,-42301766.0,False,4,2.4092668856846533,False,False,0.11296321281765265,False,False
TX000882,AC00225,220.8,2023-09-06 18:43:52,Debit,Indianapolis,D000532,10.223.224.50,M021,Online,28,1,8135.31,2024-11-04 08:10:00,-36681968.0,False,0,1.1972474124619825,False,False,0.214635244502284,False,False
TX001644,AC00154,12.94,2023-08-28 17:08:41,Debit,Fresno,D000364,114.115.12.20,M098,Branch,158,1,921.23,2024-11-04 08:10:32,-37465311.0,False,4,0.8100009895011384,False,False,0.22215938751900471,False,False
TX001065,AC00158,191.62,2023-07-28 17:19:48,Debit,Jacksonville,D000663,165.114.224.47,M016,Branch,51,1,1981.67,2024-11-04 08:07:04,-40142836.0,False,4,1.0721316470473379,False,False,0.2471798070293834,False,False
TX000087,AC00303,24.56,2023-10-20 17:27:35,Debit,Mesa,D000428,16.131.3.140,M033,Branch,69,1,9869.93,2024-11-04 08:12:05,-32885070.0,False,0,0.9251173941512719,False,False,0.20805566001646592,False,False
TX001095,AC00441,86.41,2023-03-27 17:54:30,Debit,Fresno,D000061,168.55.199.214,M099,ATM,125,1,3128.71,2024-11-04 08:11:25,-50768215.0,False,4,0.4423330942372788,False,False,0.2441362330413635,False,False
TX001805,AC00274,17.42,2023-11-08 17:24:54,Debit,Dallas,D000516,218.238.171.184,M006,ATM,150,1,6851.31,2024-11-04 08:12:14,-31243640.0,False,0,0.9818326332470458,False,False,0.2378991028631799,False,False
TX000300,AC00035,211.18,2023-10-16 16:09:47,Debit,Washington,D000428,64.89.183.39,M059,ATM,90,1,4069.17,2024-11-04 08:11:50,-33235323.0,False,4,0.7330191465851276,False,False,0.252319253844228,False,False
TX000200,AC00358,493.11,2023-07-31 16:25:26,Debit,Colorado Springs,D000232,35.220.238.127,M022,Branch,236,1,7432.99,2024-11-04 08:08:01,-39886955.0,False,0,2.0333153577671026,False,False,0.16835828408650272,False,False
TX001415,AC00075,73.23,2023-06-23 16:41:27,Debit,San Francisco,D000128,66.226.179.193,M090,Branch,172,1,1309.85,2024-11-04 08:12:22,-43169455.0,False,4,0.7805020466782188,False,False,0.2400021959951782,False,False
TX000479,AC00392,334.89,2023-07-20 18:23:13,Debit,Fort Worth,D000697,32.13.122.242,M040,Online,260,1,1661.68,2024-11-04 08:08:44,-40830331.0,False,4,1.9495372544762648,False,False,0.1731227908618841,False,False
TX001791,AC00451,42.56,2023-07-31 16:25:38,Debit,Fresno,D000682,91.204.200.167,M001,Online,146,1,4361.44,2024-11-04 08:07:12,-39886894.0,False,4,0.8188973243697241,False,False,0.24417741796934528,False,False
TX001480,AC00042,336.05,2023-04-24 17:18:18,Debit,San Antonio,D000044,89.237.88.251,M019,Branch,164,1,1635.05,2024-11-04 08:12:13,-48351235.0,False,4,0.7379870473025858,False,False,0.23806237399716074,False,False
TX002292,AC00054,52.44,2023-09-06 18:56:24,Debit,Raleigh,D000427,101.223.82.253,M046,Online,87,1,3157.75,2024-11-04 08:09:31,-36681187.0,False,4,0.7820955560245687,False,False,0.2482646794776363,False,False
TX001877,AC00169,136.48,2023-08-14 16:46:26,Debit,Charlotte,D000119,100.137.90.188,M079,Online,138,4,4618.53,2024-11-04 08:09:36,-38676190.0,True,3,0.4196276791916769,False,True,0.03347303791918066,False,True
TX002006,AC00066,347.25,2023-01-30 18:49:52,Debit,Indianapolis,D000646,33.28.138.82,M062,ATM,250,1,7273.55,2024-11-04 08:08:01,-55603089.0,False,0,2.0426216682831932,False,False,0.18654765400842527,False,False
TX001600,AC00410,704.69,2023-07-18 17:22:49,Debit,Las Vegas,D000451,50.202.8.53,M089,Online,150,1,3267.84,2024-11-04 08:10:51,-41006882.0,False,1,0.6920248853680255,False,False,0.20011768861092033,False,False
TX000016,AC00270,465.45,2023-12-12 16:23:31,Debit,Denver,D000466,221.169.49.152,M025,ATM,129,1,3465.54,2024-11-04 08:12:19,-28309728.0,False,4,1.0114520042696413,False,False,0.23277764691116914,False,False
TX000578,AC00013,246.27,2023-12-27 16:48:30,Debit,Fresno,D000102,144.91.150.133,M058,Online,141,1,7299.86,2024-11-04 08:10:57,-27012147.0,False,0,0.5707994387906623,False,False,0.2517208201982811,False,False
TX000911,AC00453,233.74,2023-02-13 16:43:40,Debit,Boston,D000373,6.44.165.160,M056,Online,142,1,4749.54,2024-11-04 08:06:27,-54400967.0,False,4,0.7364362116931892,False,False,0.2532438922926404,False,False
TX000336,AC00141,66.65,2023-10-17 16:58:59,Debit,Detroit,D000398,120.170.93.69,M100,ATM,33,1,3559.96,2024-11-04 08:11:00,-33145921.0,False,4,1.441178040006813,False,False,0.2244780868805158,False,False
TX001136,AC00386,297.03,2023-09-08 17:08:30,Debit,Austin,D000329,198.39.35.23,M041,Online,151,1,1088.62,2024-11-04 08:10:10,-36514900.0,False,4,0.5697417312663738,False,False,0.247698354437826,False,False
TX000499,AC00450,654.48,2023-08-07 16:37:06,Debit,Columbus,D000277,148.112.151.27,M047,Branch,114,1,6776.41,2024-11-04 08:10:17,-39281591.0,False,1,0.9715748857608624,False,False,0.20856632496604016,False,False
TX001171,AC00410,124.98,2023-02-21 16:52:16,Debit,Washington,D000424,40.192.99.27,M062,ATM,78,1,642.0,2024-11-04 08:08:27,-53709371.0,False,4,0.8198517723416903,False,False,0.2516634571860175,False,False
TX001198,AC00347,235.21,2023-10-16 16:44:52,Debit,Boston,D000300,106.244.1.47,M007,Branch,74,1,5946.61,2024-11-04 08:10:59,-33233167.0,False,0,0.9093736254556253,False,False,0.24754171714152845,False,False
TX002139,AC00037,173.45,2023-12-25 16:25:43,Debit,Philadelphia,D000053,136.250.159.93,M066,ATM,161,1,9077.62,2024-11-04 08:07:11,-27186088.0,False,0,0.7088263175169224,False,False,0.21816408674797294,False,False
TX001649,AC00157,150.6,2023-04-17 17:43:23,Debit,Miami,D000339,7.146.35.122,M080,ATM,59,1,3240.14,2024-11-04 08:07:30,-48954247.0,False,4,1.0113955111779591,False,False,0.24346819143963455,False,False
TX000591,AC00449,10.65,2023-04-24 16:24:49,Debit,Louisville,D000484,38.166.40.246,M081,Online,161,1,13240.72,2024-11-04 08:10:21,-48354332.0,False,0,1.523194942417195,False,False,0.12764434820518333,False,False
TX001599,AC00002,395.16,2023-07-24 16:14:05,Debit,Milwaukee,D000269,165.38.56.205,M059,Online,17,1,5340.73,2024-11-04 08:11:15,-40492630.0,False,0,1.7300591570156811,False,False,0.19452577683106126,False,False
TX001515,AC00272,71.34,2023-08-28 16:00:00,Debit,Miami,D000256,188.225.207.71,M021,Online,144,3,6345.03,2024-11-04 08:09:43,-37469383.0,True,3,1.8579852508155466,False,True,0.05680182090963515,False,True
TX001241,AC00053,137.59,2023-01-03 16:27:16,Debit,Nashville,D000439,161.25.82.11,M065,ATM,95,1,10679.67,2024-11-04 08:11:30,-57944654.0,False,0,0.6109947034097897,False,False,0.21393509035335595,False,False
TX000649,AC00447,50.4,2023-03-27 17:02:44,Debit,San Antonio,D000565,44.197.126.59,M079,Branch,84,1,1677.01,2024-11-04 08:07:17,-50771073.0,False,4,0.7787126898184471,False,False,0.25280026271204864,False,False
TX000950,AC00236,375.45,2023-12-05 17:57:39,Debit,Fort Worth,D000310,5.252.94.135,M015,Branch,32,1,1307.23,2024-11-04 08:08:31,-28908652.0,False,4,1.4990771872819824,False,False,0.22391029070549462,False,False
TX002318,AC00096,535.4,2023-05-12 18:38:11,Debit,San Diego,D000453,49.29.37.185,M023,Branch,110,1,651.84,2024-11-04 08:08:50,-46791039.0,False,4,1.2694299428136822,False,False,0.21858241130058687,False,False
TX001120,AC00423,61.77,2023-09-28 17:06:32,Debit,Charlotte,D000327,55.154.161.250,M082,Branch,49,1,12352.2,2024-11-04 08:11:35,-34787103.0,False,0,1.3904865633292878,False,False,0.15495502981550302,False,False
TX000942,AC00182,617.66,2023-01-30 16:34:16,Debit,Memphis,D000116,100.4.40.132,M036,ATM,40,1,5906.58,2024-11-04 08:10:17,-55611361.0,False,1,1.4492757821748739,False,False,0.20642720161838612,False,False
TX000698,AC00026,278.27,2023-04-10 16:47:55,Debit,Tucson,D000141,87.234.36.48,M027,Branch,123,1,6684.34,2024-11-04 08:09:58,-49562523.0,False,0,0.6069568286795901,False,False,0.24569498511660376,False,False
TX000894,AC00090,50.26,2023-11-09 17:51:35,Debit,Las Vegas,D000268,52.1.78.30,M055,Branch,164,1,1519.38,2024-11-04 08:10:47,-31155552.0,False,4,0.7258374337368454,False,False,0.24276712760521585,False,False
TX001757,AC00128,34.67,2023-04-25 16:34:55,Debit,Chicago,D000321,78.100.105.143,M077,Online,71,1,888.6,2024-11-04 08:11:38,-48267403.0,False,4,1.0028390608469568,False,False,0.2443199117342802,False,False
TX001737,AC00010,7.56,2023-02-06 16:38:45,Debit,Milwaukee,D000358,205.45.234.42,M070,ATM,145,1,8528.72,2024-11-04 08:07:19,-55006114.0,False,0,0.835959578153631,False,False,0.22116415429093172,False,False
TX001483,AC00218,494.96,2023-03-31 16:34:38,Debit,Sacramento,D000320,45.182.28.148,M067,ATM,132,1,6903.68,2024-11-04 08:08:34,-50427236.0,False,0,1.127295240661875,False,False,0.2256754530173381,False,False
TX001343,AC00228,289.05,2023-06-09 17:58:00,Debit,New York,D000493,174.61.77.54,M088,ATM,116,1,5683.49,2024-11-04 08:11:58,-44374438.0,False,0,0.8452476456888688,False,False,0.24251957483164177,False,False
TX000478,AC00054,22.46,2023-05-17 16:03:51,Debit,New York,D000602,147.119.62.178,M087,Online,78,1,6631.5,2024-11-04 08:07:46,-46368235.0,False,0,0.9710788061979878,False,False,0.2392153616654646,False,False
TX000859,AC00054,329.14,2023-11-14 16:37:42,Debit,Sacramento,D000156,6.204.110.7,M018,Branch,14,1,12033.92,2024-11-04 08:09:00,-30727878.0,False,0,1.6798107021712043,False,False,0.12690998843718948,False,False
TX002277,AC00093,1021.38,2023-01-27 18:59:43,Debit,Detroit,D000256,62.152.134.92,M013,Branch,125,1,6223.26,2024-11-04 08:08:46,-55861743.0,False,1,0.8212436333753975,False,False,0.14392066465872477,False,False
TX000458,AC00290,93.52,2023-08-14 17:41:24,Debit,Philadelphia,D000430,190.251.45.32,M011,Online,97,1,2791.2,2024-11-04 08:08:04,-38672800.0,False,4,0.5632548476093313,False,False,0.25274777416929517,False,False
TX001252,AC00153,95.78,2023-03-23 17:09:53,Debit,Atlanta,D000211,221.23.158.87,M061,Online,27,1,271.64,2024-11-04 08:09:16,-51116363.0,False,4,1.524090950346682,False,False,0.19710424419215117,False,False
TX001009,AC00075,647.85,2023-12-04 16:31:42,Debit,Omaha,D000574,97.106.5.76,M034,Branch,121,1,13779.97,2024-11-04 08:09:34,-29000272.0,False,0,2.0017723836861694,False,False,0.10212969123460536,False,False
TX000946,AC00432,275.46,2023-07-24 17:09:05,Debit,Fort Worth,D000027,31.75.105.19,M032,ATM,67,1,9697.75,2024-11-04 08:12:13,-40489388.0,False,0,0.7193847745327844,False,False,0.21529346691767937,False,False
TX001348,AC00455,787.41,2023-06-19 16:22:28,Debit,Memphis,D000351,150.25.200.56,M081,Online,39,1,300.87,2024-11-04 08:06:44,-43515856.0,False,1,1.5134586308843199,False,False,0.1481008744816832,False,False
TX001256,AC00086,847.45,2023-06-19 16:24:14,Debit,Jacksonville,D000469,151.247.130.190,M042,Branch,175,1,422.32,2024-11-04 08:09:30,-43515916.0,False,1,1.2382162476026513,False,False,0.14573922562734054,False,False
TX001915,AC00347,137.84,2023-11-13 16:03:01,Debit,Omaha,D000553,195.226.203.234,M069,ATM,83,1,1000.35,2024-11-04 08:09:26,-30816385.0,False,4,0.7065592498089829,False,False,0.2535213957825649,False,False
TX002066,AC00483,604.5,2023-08-08 18:39:24,Debit,Portland,D000501,31.127.129.152,M073,ATM,80,1,709.42,2024-11-04 08:06:32,-39187628.0,False,1,1.3318078569111338,False,False,0.20555751820997925,False,False
TX002493,AC00057,267.48,2023-01-30 17:05:46,Debit,Albuquerque,D000497,170.225.23.251,M002,ATM,159,2,811.86,2024-11-04 08:09:32,-55609426.0,False,4,1.8326960319396646,False,False,0.12350392825392942,False,False
TX001872,AC00063,558.86,2023-03-15 17:27:37,Debit,Austin,D000072,156.173.170.140,M040,ATM,95,1,9844.32,2024-11-04 08:11:19,-51806622.0,False,0,1.2565572715827886,False,False,0.1883481910313195,False,False
TX002127,AC00242,84.91,2023-10-16 18:38:15,Debit,Raleigh,D000667,141.201.46.191,M034,Online,68,1,1671.86,2024-11-04 08:06:59,-33226124.0,False,4,0.9124906613138338,False,False,0.25016891524413826,False,False
