,TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Customer_ID,TimeSinceLastTransaction,Fraud,Threat Level,Threat_Level
915,TX001182,AC00093,132.42,2023-07-24 16:22:38,Debit,Denver,D000019,203.174.215.229,M069,ATM,164,1,726.39,2024-11-04 08:11:58,34313,-40492160.0,0,0.0,Low
916,TX001183,AC00401,11.67,2023-11-13 16:30:21,Debit,Fort Worth,D000017,43.98.242.106,M078,Branch,105,1,7458.63,2024-11-04 08:10:20,80872,-30814799.0,0,0.0,Low
917,TX001184,AC00366,83.16,2023-08-16 16:11:56,Debit,Los Angeles,D000037,45.64.74.86,M091,ATM,177,1,3065.87,2024-11-04 08:08:46,95124,-38505410.0,0,0.0,Low
918,TX001188,AC00483,615.58,2023-09-25 16:40:00,Debit,Jacksonville,D000649,168.55.199.214,M059,ATM,133,1,14343.0,2024-11-04 08:10:55,21778,-35047855.0,0,0.0,Low
919,TX001190,AC00437,7.95,2023-01-09 16:45:12,Debit,Phoenix,D000147,101.120.142.50,M087,ATM,65,1,5631.2,2024-11-04 08:10:06,76329,-57425094.0,0,0.0,Low
920,TX001192,AC00339,499.48,2023-01-17 16:57:06,Debit,Charlotte,D000242,200.13.225.150,M012,ATM,133,1,1242.62,2024-11-04 08:08:44,73849,-56733098.0,0,0.0,Low
921,TX001194,AC00178,138.82,2023-10-16 16:12:20,Debit,Fort Worth,D000493,83.207.115.164,M030,Online,53,1,3100.22,2024-11-04 08:11:48,56198,-33235168.0,0,0.0,Low
922,TX001196,AC00124,292.08,2023-12-29 18:07:04,Debit,Columbus,D000631,218.54.207.160,M067,ATM,32,1,7950.48,2024-11-04 08:09:34,99462,-26834550.0,0,0.0,Low
923,TX001197,AC00404,63.98,2023-10-30 16:01:43,Debit,Baltimore,D000150,182.225.2.156,M026,Online,258,1,7954.12,2024-11-04 08:06:53,44256,-32025910.0,0,0.0,Low
924,TX001198,AC00347,235.21,2023-10-16 16:44:52,Debit,Boston,D000300,106.244.1.47,M007,Branch,74,1,5946.61,2024-11-04 08:10:59,84346,-33233167.0,0,0.0,Low
925,TX001199,AC00480,201.73,2023-09-05 18:45:22,Debit,Baltimore,D000246,214.67.148.245,M096,Online,78,1,6650.71,2024-11-04 08:12:07,54838,-36768405.0,0,0.0,Low
926,TX001200,AC00303,161.31,2023-09-11 16:24:57,Debit,Nashville,D000577,34.86.220.205,M051,ATM,13,1,1268.67,2024-11-04 08:08:54,55189,-36258237.0,0,0.0,Low
927,TX001201,AC00249,18.41,2023-12-01 17:26:46,Debit,Atlanta,D000028,58.190.9.136,M072,Branch,168,1,8287.54,2024-11-04 08:11:30,91894,-29256284.0,0,0.0,Low
928,TX001203,AC00108,290.02,2023-09-25 17:48:55,Debit,Milwaukee,D000406,173.252.44.183,M005,Branch,246,1,4746.71,2024-11-04 08:07:56,75410,-35043541.0,0,0.0,Low
929,TX001204,AC00490,48.05,2023-05-18 17:34:20,Debit,New York,D000668,125.225.212.244,M060,Branch,38,1,5334.97,2024-11-04 08:09:07,39230,-46276487.0,0,0.0,Low
930,TX001205,AC00411,359.42,2023-05-29 16:17:37,Debit,Baltimore,D000567,23.163.145.195,M089,Branch,30,1,1765.45,2024-11-04 08:06:42,87851,-45330545.0,0,0.0,Low
931,TX001206,AC00087,32.91,2023-05-04 16:37:01,Debit,Fort Worth,D000471,54.252.249.33,M036,Online,255,1,427.3,2024-11-04 08:06:44,49827,-47489383.0,0,0.0,Low
932,TX001207,AC00196,3.8,2023-08-08 16:47:28,Debit,Denver,D000619,56.116.189.0,M074,Branch,140,1,6285.39,2024-11-04 08:08:31,37114,-39194463.0,0,0.0,Low
933,TX001208,AC00267,31.81,2023-04-06 17:41:53,Debit,Fort Worth,D000641,147.114.91.132,M033,Online,149,1,1406.6,2024-11-04 08:06:48,63236,-49904695.0,0,0.0,Low
934,TX001209,AC00267,220.2,2023-09-11 16:25:04,Debit,Boston,D000288,23.255.214.209,M047,Online,102,1,1075.15,2024-11-04 08:11:18,75661,-36258374.0,0,0.0,Low
935,TX001211,AC00428,141.91,2023-01-19 17:08:04,Debit,Miami,D000069,152.234.65.155,M051,Branch,49,1,791.97,2024-11-04 08:09:42,97339,-56559698.0,0,0.0,Low
936,TX001212,AC00477,95.83,2023-12-01 16:01:26,Debit,Washington,D000089,133.67.250.163,M070,Online,91,1,1726.4,2024-11-04 08:08:23,42641,-29261217.0,0,0.0,Low
937,TX001215,AC00147,50.75,2023-08-14 18:14:23,Debit,Boston,D000642,157.47.114.20,M018,ATM,185,1,8271.47,2024-11-04 08:07:41,19599,-38670798.0,0,0.0,Low
938,TX001216,AC00097,185.07,2023-12-19 16:57:40,Debit,Colorado Springs,D000322,76.136.92.235,M062,Branch,159,1,636.42,2024-11-04 08:07:39,23062,-27702599.0,0,0.0,Low
939,TX001217,AC00433,293.54,2023-01-16 17:26:12,Debit,Sacramento,D000255,16.94.155.46,M026,Online,45,1,2290.1,2024-11-04 08:08:24,49660,-56817732.0,0,0.0,Low
940,TX001218,AC00381,23.38,2023-09-25 18:46:41,Debit,Memphis,D000412,6.204.110.7,M062,Branch,89,1,9968.49,2024-11-04 08:09:41,83633,-35040180.0,0,0.0,Low
941,TX001219,AC00398,285.26,2023-11-01 16:09:05,Debit,Atlanta,D000137,64.57.44.102,M062,ATM,93,1,167.72,2024-11-04 08:11:15,54466,-31852930.0,0,0.0,Low
942,TX001220,AC00029,129.48,2023-02-06 16:30:43,Debit,Seattle,D000315,106.244.1.47,M001,ATM,179,1,7581.7,2024-11-04 08:10:43,53296,-55006800.0,0,0.0,Low
943,TX001221,AC00291,743.03,2023-07-27 16:55:39,Debit,New York,D000103,73.54.203.165,M050,ATM,174,1,4111.38,2024-11-04 08:09:19,72645,-40230820.0,0,0.0,Low
944,TX001223,AC00275,231.92,2023-07-10 18:00:56,Debit,Indianapolis,D000280,47.82.77.181,M049,ATM,12,1,5715.08,2024-11-04 08:11:27,52483,-41695831.0,0,0.0,Low
945,TX001225,AC00442,302.86,2023-07-03 18:56:03,Debit,Los Angeles,D000004,144.91.150.133,M081,Online,275,1,5239.24,2024-11-04 08:12:06,52095,-42297363.0,0,0.0,Low
946,TX001226,AC00465,81.08,2023-09-19 16:56:35,Debit,Omaha,D000196,119.43.28.203,M089,ATM,56,1,7788.91,2024-11-04 08:07:17,12404,-35565042.0,0,0.0,Low
947,TX001228,AC00334,178.43,2023-12-26 18:13:56,Debit,Baltimore,D000158,1.198.76.182,M041,Branch,136,1,1214.93,2024-11-04 08:07:58,18256,-27093242.0,0,0.0,Low
948,TX001229,AC00093,211.91,2023-09-18 16:51:04,Debit,Indianapolis,D000487,166.79.195.157,M075,Online,181,1,927.47,2024-11-04 08:08:46,55982,-35651862.0,0,0.0,Low
949,TX001230,AC00229,17.21,2023-12-25 17:18:58,Debit,Omaha,D000618,119.43.28.203,M004,Online,219,1,914.16,2024-11-04 08:06:59,44125,-27182881.0,0,0.0,Low
950,TX001231,AC00373,124.22,2023-05-19 17:57:36,Debit,Charlotte,D000523,130.29.230.16,M013,ATM,172,1,9695.04,2024-11-04 08:08:04,17588,-46188628.0,0,0.0,Low
951,TX001232,AC00328,38.37,2023-09-01 16:07:38,Debit,San Antonio,D000228,136.162.111.135,M003,ATM,135,1,8647.04,2024-11-04 08:10:04,78986,-37123346.0,0,0.0,Low
952,TX001233,AC00160,269.79,2023-10-03 16:15:25,Debit,San Jose,D000202,82.115.199.37,M013,ATM,17,1,1292.1,2024-11-04 08:07:59,88925,-34357954.0,0,0.0,Low
953,TX001234,AC00014,605.42,2023-06-13 16:10:27,Debit,Mesa,D000488,25.188.196.47,M085,ATM,33,1,392.34,2024-11-04 08:09:40,35617,-44035153.0,0,0.0,Low
954,TX001235,AC00090,11.19,2023-01-02 17:34:13,Debit,Austin,D000384,195.237.152.198,M090,ATM,40,1,9877.17,2024-11-04 08:12:22,23402,-58027089.0,0,0.0,Low
955,TX001238,AC00356,862.34,2023-05-25 16:16:02,Debit,Kansas City,D000137,49.174.157.140,M070,Branch,72,1,9903.48,2024-11-04 08:12:05,93063,-45676563.0,0,0.0,Low
956,TX001239,AC00244,410.97,2023-09-25 17:01:56,Debit,Los Angeles,D000309,148.112.151.27,M026,ATM,45,1,151.42,2024-11-04 08:11:11,80028,-35046555.0,0,0.0,Low
957,TX001240,AC00103,36.97,2023-08-23 17:22:49,Debit,Virginia Beach,D000545,175.210.47.87,M087,Branch,79,1,2850.92,2024-11-04 08:07:48,71359,-37896299.0,0,0.0,Low
958,TX001241,AC00053,137.59,2023-01-03 16:27:16,Debit,Nashville,D000439,161.25.82.11,M065,ATM,95,1,10679.67,2024-11-04 08:11:30,42755,-57944654.0,0,0.0,Low
959,TX001243,AC00494,430.98,2023-10-10 18:14:12,Debit,Baltimore,D000176,168.55.199.214,M058,Branch,93,1,569.25,2024-11-04 08:11:00,12811,-33746208.0,0,0.0,Low
960,TX001244,AC00219,13.87,2023-12-11 18:32:40,Debit,Phoenix,D000670,37.227.215.145,M077,Branch,20,1,954.83,2024-11-04 08:07:47,92318,-28388107.0,0,0.0,Low
961,TX001245,AC00202,642.68,2023-05-25 16:45:31,Debit,Jacksonville,D000643,141.241.241.128,M060,ATM,66,1,1831.2,2024-11-04 08:10:37,31410,-45674706.0,0,0.0,Low
962,TX001246,AC00254,175.07,2023-11-23 16:59:11,Debit,Las Vegas,D000406,58.190.9.136,M100,Online,169,2,9274.64,2024-11-04 08:12:07,50695,-29949176.0,0,0.0,Low
963,TX001247,AC00285,302.82,2023-11-03 16:50:20,Debit,Jacksonville,D000290,79.47.176.19,M020,ATM,175,1,9384.54,2024-11-04 08:07:31,67730,-31677431.0,0,0.0,Low
964,TX001248,AC00071,1647.74,2023-12-25 17:41:30,Debit,Louisville,D000593,113.137.153.101,M049,ATM,52,1,1483.84,2024-11-04 08:09:29,11563,-27181679.0,0,0.0,Low
965,TX001249,AC00073,406.81,2023-12-05 16:32:49,Debit,New York,D000073,207.157.126.125,M016,Online,84,1,1968.36,2024-11-04 08:08:46,76823,-28913757.0,0,0.0,Low
966,TX001250,AC00383,256.3,2023-04-05 16:21:59,Debit,New York,D000099,133.63.96.21,M066,Online,172,1,4203.05,2024-11-04 08:06:23,94046,-49995864.0,0,0.0,Low
967,TX001252,AC00153,95.78,2023-03-23 17:09:53,Debit,Atlanta,D000211,221.23.158.87,M061,Online,27,1,271.64,2024-11-04 08:09:16,77650,-51116363.0,0,0.0,Low
968,TX001254,AC00439,903.19,2023-07-06 17:52:32,Debit,El Paso,D000286,174.61.77.54,M028,Online,65,1,8627.08,2024-11-04 08:06:37,66565,-42041645.0,0,0.0,Low
969,TX001255,AC00070,142.19,2023-06-15 18:28:50,Debit,Houston,D000416,85.191.79.161,M005,Branch,27,4,524.46,2024-11-04 08:09:44,69146,-43854054.0,1,2.0,Medium
970,TX001256,AC00086,847.45,2023-06-19 16:24:14,Debit,Jacksonville,D000469,151.247.130.190,M042,Branch,175,1,422.32,2024-11-04 08:09:30,97845,-43515916.0,0,0.0,Low
971,TX001258,AC00027,18.46,2023-11-20 16:29:14,Debit,Charlotte,D000133,166.41.54.117,M032,Branch,213,1,6381.6,2024-11-04 08:10:17,58949,-30210063.0,0,0.0,Low
972,TX001259,AC00020,603.23,2023-08-24 17:34:13,Debit,Detroit,D000238,38.210.156.148,M017,Branch,48,1,117.98,2024-11-04 08:08:18,77472,-37809245.0,0,0.0,Low
973,TX001261,AC00247,414.77,2024-01-01 17:37:04,Debit,San Francisco,D000577,49.20.211.229,M014,Online,274,1,5599.81,2024-11-04 08:08:05,38426,-26577061.0,0,0.0,Low
974,TX001262,AC00136,886.19,2023-08-21 17:32:04,Debit,Colorado Springs,D000614,116.106.207.139,M081,Branch,69,1,7904.24,2024-11-04 08:08:29,87256,-38068585.0,0,0.0,Low
975,TX001263,AC00322,440.03,2023-11-29 16:11:50,Debit,San Jose,D000569,5.74.9.122,M099,Online,88,1,1490.44,2024-11-04 08:10:19,39112,-29433509.0,0,0.0,Low
976,TX001264,AC00461,35.46,2023-03-23 16:16:29,Debit,Nashville,D000243,193.83.0.183,M005,ATM,285,1,1532.72,2024-11-04 08:07:26,95015,-51119457.0,0,0.0,Low
977,TX001265,AC00079,76.39,2023-01-13 17:19:33,Debit,Denver,D000507,136.250.159.93,M019,Branch,219,1,5976.0,2024-11-04 08:10:09,25857,-57077436.0,0,0.0,Low
978,TX001267,AC00417,6.03,2023-08-09 18:42:25,Debit,Chicago,D000358,86.83.61.143,M035,Branch,70,1,3290.72,2024-11-04 08:09:27,99109,-39101222.0,0,0.0,Low
979,TX001268,AC00260,249.34,2023-08-15 17:21:47,Debit,Charlotte,D000498,152.140.239.181,M088,ATM,197,1,3030.97,2024-11-04 08:07:57,66950,-38587570.0,0,0.0,Low
980,TX001269,AC00471,421.52,2023-08-15 17:35:08,Debit,San Jose,D000035,177.172.184.163,M064,Branch,67,1,369.86,2024-11-04 08:10:21,81838,-38586913.0,0,0.0,Low
981,TX001270,AC00231,189.77,2023-02-27 16:08:40,Debit,Raleigh,D000290,116.43.88.219,M011,Branch,24,1,6570.36,2024-11-04 08:11:28,13370,-53193768.0,0,0.0,Low
982,TX001271,AC00184,73.19,2023-10-18 16:20:15,Debit,Atlanta,D000067,152.140.239.181,M025,Branch,213,1,2264.98,2024-11-04 08:10:26,64889,-33061811.0,0,0.0,Low
983,TX001273,AC00329,30.52,2023-05-19 17:19:00,Debit,Jacksonville,D000526,104.165.213.58,M005,Branch,122,1,12327.74,2024-11-04 08:07:18,88999,-46190898.0,0,0.0,Low
984,TX001275,AC00398,1159.39,2023-10-12 16:29:49,Debit,Oklahoma City,D000294,173.135.78.201,M091,Online,150,1,6499.53,2024-11-04 08:06:27,48051,-33579398.0,0,0.0,Low
985,TX001276,AC00221,170.24,2023-06-05 16:24:12,Debit,San Francisco,D000150,47.167.178.158,M050,Branch,133,1,5172.99,2024-11-04 08:08:04,23105,-44725432.0,0,0.0,Low
986,TX001277,AC00299,56.62,2023-02-27 17:59:36,Debit,Austin,D000475,48.31.196.24,M069,Branch,121,1,8981.1,2024-11-04 08:08:45,10293,-53186949.0,0,0.0,Low
987,TX001278,AC00266,53.14,2023-04-21 17:19:56,Debit,Las Vegas,D000431,115.96.94.156,M062,ATM,70,1,7915.0,2024-11-04 08:07:15,92525,-48610039.0,0,0.0,Low
988,TX001279,AC00297,587.23,2023-07-31 17:54:28,Debit,Omaha,D000010,50.202.8.53,M007,Online,144,1,500.84,2024-11-04 08:09:21,93518,-39881693.0,0,0.0,Low
989,TX001280,AC00373,146.15,2023-01-06 17:52:11,Debit,Phoenix,D000640,60.166.231.236,M098,Branch,75,1,13784.4,2024-11-04 08:06:59,79889,-57680088.0,0,0.0,Low
990,TX001285,AC00360,155.51,2023-08-21 18:51:06,Debit,Raleigh,D000008,199.103.32.145,M081,ATM,15,1,5360.19,2024-11-04 08:08:23,67022,-38063837.0,0,0.0,Low
991,TX001286,AC00422,135.15,2023-03-20 17:13:09,Debit,Colorado Springs,D000639,77.208.193.198,M100,Online,50,1,5878.14,2024-11-04 08:10:37,56481,-51375448.0,0,0.0,Low
992,TX001287,AC00225,39.48,2023-05-26 16:47:51,Debit,Omaha,D000435,152.234.65.155,M017,ATM,38,1,5889.51,2024-11-04 08:11:50,96402,-45588239.0,0,0.0,Low
993,TX001288,AC00261,451.68,2023-04-18 18:55:32,Debit,Houston,D000113,210.160.90.52,M072,Online,15,1,4381.54,2024-11-04 08:09:51,45637,-48863659.0,0,0.0,Low
994,TX001291,AC00013,427.69,2023-03-28 16:02:03,Debit,Raleigh,D000347,24.148.92.177,M088,ATM,236,1,2443.54,2024-11-04 08:11:53,34936,-50688590.0,0,0.0,Low
995,TX001292,AC00275,254.86,2023-01-26 17:21:46,Debit,Boston,D000296,59.127.135.25,M013,Branch,102,1,699.9,2024-11-04 08:11:39,51162,-55954193.0,0,0.0,Low
996,TX001293,AC00125,19.48,2023-07-10 16:01:03,Debit,Dallas,D000674,16.128.130.153,M002,ATM,114,1,4739.59,2024-11-04 08:08:46,20372,-41702863.0,0,0.0,Low
997,TX001294,AC00200,190.17,2023-06-09 17:41:13,Debit,Baltimore,D000467,148.181.195.227,M043,ATM,265,1,12893.85,2024-11-04 08:08:48,57211,-44375255.0,0,0.0,Low
998,TX001295,AC00213,91.38,2023-04-03 16:41:47,Debit,Jacksonville,D000609,163.129.70.210,M013,ATM,179,1,2402.58,2024-11-04 08:06:39,77882,-50167492.0,0,0.0,Low
999,TX001297,AC00070,93.22,2023-04-07 17:11:35,Debit,Charlotte,D000140,70.130.169.235,M030,Online,52,1,1014.63,2024-11-04 08:09:41,13279,-49820286.0,0,0.0,Low
1000,TX001298,AC00275,547.98,2023-10-24 17:04:59,Debit,Oklahoma City,D000218,79.227.202.117,M070,ATM,171,1,1358.54,2024-11-04 08:09:19,27848,-32540660.0,0,0.0,Low
1001,TX001299,AC00060,641.06,2023-12-11 16:09:08,Debit,Colorado Springs,D000057,116.106.207.139,M099,ATM,25,1,1602.13,2024-11-04 08:07:21,79440,-28396693.0,0,0.0,Low
1002,TX001301,AC00372,836.45,2023-02-27 16:02:00,Debit,Virginia Beach,D000096,156.134.123.253,M043,Online,63,1,1731.89,2024-11-04 08:12:12,61546,-53194212.0,0,0.0,Low
1003,TX001302,AC00498,1095.09,2023-04-17 17:27:15,Debit,San Francisco,D000198,91.103.147.166,M076,ATM,52,1,8692.47,2024-11-04 08:11:57,41711,-48955482.0,0,0.0,Low
1004,TX001305,AC00083,609.52,2023-07-28 16:03:27,Debit,Washington,D000672,125.225.212.244,M076,ATM,169,1,3485.03,2024-11-04 08:08:19,26745,-40147492.0,0,0.0,Low
1005,TX001307,AC00091,100.01,2023-06-29 16:06:51,Debit,Philadelphia,D000499,82.115.199.37,M061,ATM,63,1,6393.12,2024-11-04 08:09:27,40229,-42652956.0,0,0.0,Low
1006,TX001309,AC00366,111.08,2023-05-15 17:46:13,Debit,Chicago,D000493,175.230.206.232,M064,Online,83,1,7037.34,2024-11-04 08:10:59,69552,-46535086.0,0,0.0,Low
1007,TX001312,AC00136,78.62,2023-07-31 16:46:29,Debit,Oklahoma City,D000521,80.90.35.146,M084,Branch,52,1,1360.85,2024-11-04 08:08:12,63209,-39885703.0,0,0.0,Low
1008,TX001313,AC00001,47.79,2023-09-15 17:00:20,Debit,Denver,D000649,59.12.96.11,M034,Branch,37,1,1649.92,2024-11-04 08:11:55,39551,-35910695.0,0,0.0,Low
1009,TX001314,AC00187,333.97,2023-03-22 16:18:37,Debit,Fresno,D000305,98.39.212.221,M011,Branch,45,1,5237.36,2024-11-04 08:11:48,71698,-51205991.0,0,0.0,Low
1010,TX001315,AC00452,30.87,2023-07-12 16:50:42,Debit,Fresno,D000015,34.92.221.183,M025,ATM,295,1,14348.65,2024-11-04 08:10:43,28860,-41527201.0,0,0.0,Low
1011,TX001316,AC00036,710.43,2023-03-08 17:07:21,Debit,San Diego,D000398,189.198.67.252,M007,Online,115,1,5625.55,2024-11-04 08:08:42,26806,-52412481.0,0,0.0,Low
1012,TX001317,AC00125,220.23,2023-09-18 18:35:23,Debit,Milwaukee,D000663,19.20.13.234,M059,ATM,48,1,3438.02,2024-11-04 08:06:33,75772,-35645470.0,0,0.0,Low
1013,TX001318,AC00403,27.28,2023-12-25 16:30:45,Debit,Atlanta,D000082,193.108.17.115,M070,ATM,96,1,10668.24,2024-11-04 08:09:42,80235,-27185937.0,0,0.0,Low
1014,TX001319,AC00264,101.52,2023-08-09 16:22:25,Debit,Tucson,D000002,63.82.133.139,M086,ATM,98,1,2018.9,2024-11-04 08:08:38,57663,-39109573.0,0,0.0,Low
1015,TX001320,AC00123,162.65,2023-05-11 17:15:10,Debit,New York,D000169,112.86.148.212,M088,ATM,147,1,9500.95,2024-11-04 08:11:20,49808,-46882570.0,0,0.0,Low
1016,TX001321,AC00298,10.52,2023-07-19 17:38:50,Debit,Kansas City,D000137,1.238.163.61,M019,ATM,30,1,2472.99,2024-11-04 08:11:06,57630,-40919536.0,0,0.0,Low
1017,TX001322,AC00235,270.72,2023-03-27 17:25:32,Debit,Los Angeles,D000149,145.76.10.8,M027,Branch,37,1,6522.47,2024-11-04 08:12:10,30176,-50769998.0,0,0.0,Low
1018,TX001323,AC00259,202.34,2023-01-10 16:32:06,Debit,New York,D000023,146.250.144.172,M049,Online,134,1,1223.45,2024-11-04 08:11:25,13847,-57339559.0,0,0.0,Low
1019,TX001324,AC00329,247.58,2023-05-29 18:40:32,Debit,San Antonio,D000112,32.240.176.64,M068,ATM,152,1,778.74,2024-11-04 08:07:18,56691,-45322006.0,0,0.0,Low
1020,TX001325,AC00482,686.17,2023-10-03 17:27:25,Debit,Denver,D000103,199.199.60.222,M030,ATM,96,1,2246.15,2024-11-04 08:07:37,12894,-34353612.0,0,0.0,Low
1021,TX001327,AC00453,109.91,2023-05-01 16:23:22,Debit,Seattle,D000517,173.135.78.201,M074,Branch,90,1,12896.06,2024-11-04 08:10:57,90015,-47749655.0,0,0.0,Low
1022,TX001329,AC00167,490.76,2023-01-19 16:28:08,Debit,Columbus,D000193,17.36.132.202,M048,Online,156,1,6414.11,2024-11-04 08:09:44,98362,-56562096.0,0,0.0,Low
1023,TX001330,AC00110,224.28,2023-02-15 16:50:13,Debit,Chicago,D000316,189.20.224.220,M068,Online,68,1,5767.51,2024-11-04 08:10:52,65494,-54228039.0,0,0.0,Low
1024,TX001331,AC00078,614.03,2023-05-08 16:37:14,Debit,Dallas,D000693,58.190.9.136,M086,ATM,51,1,2815.86,2024-11-04 08:08:12,75640,-47143858.0,0,0.0,Low
1025,TX001332,AC00212,608.79,2023-11-03 18:37:18,Debit,Fort Worth,D000399,158.129.49.240,M015,Online,157,1,2991.17,2024-11-04 08:12:18,88207,-31671300.0,0,0.0,Low
1026,TX001333,AC00051,186.55,2023-06-21 16:49:10,Debit,Philadelphia,D000049,60.166.231.236,M003,Branch,288,1,224.65,2024-11-04 08:07:18,46510,-43341488.0,0,0.0,Low
1027,TX001335,AC00304,203.34,2023-12-20 17:13:50,Debit,Phoenix,D000057,69.82.61.135,M061,ATM,66,1,13586.99,2024-11-04 08:09:43,63996,-27615353.0,0,0.0,Low
1028,TX001336,AC00007,90.88,2023-11-20 17:08:33,Debit,Colorado Springs,D000086,175.210.47.87,M071,ATM,284,1,7117.35,2024-11-04 08:10:50,43338,-30207737.0,0,0.0,Low
1029,TX001338,AC00158,393.92,2023-05-16 16:57:35,Debit,Memphis,D000504,141.169.67.34,M061,Branch,47,1,7318.64,2024-11-04 08:12:07,57922,-46451672.0,0,0.0,Low
1030,TX001339,AC00110,19.39,2023-11-17 16:39:20,Debit,Colorado Springs,D000294,201.95.180.152,M062,ATM,45,1,9847.6,2024-11-04 08:11:24,24680,-30468724.0,0,0.0,Low
1031,TX001343,AC00228,289.05,2023-06-09 17:58:00,Debit,New York,D000493,174.61.77.54,M088,ATM,116,1,5683.49,2024-11-04 08:11:58,13813,-44374438.0,0,0.0,Low
1032,TX001344,AC00344,46.11,2023-03-27 17:07:20,Debit,San Francisco,D000184,13.88.251.53,M048,Online,233,1,5225.73,2024-11-04 08:10:44,23089,-50771004.0,0,0.0,Low
1033,TX001345,AC00466,335.5,2023-08-14 16:01:02,Debit,Sacramento,D000326,107.247.202.71,M003,ATM,47,1,6445.4,2024-11-04 08:12:23,89620,-38679081.0,0,0.0,Low
1034,TX001346,AC00204,388.07,2023-09-05 17:34:08,Debit,Seattle,D000422,44.197.126.59,M067,Online,68,1,289.71,2024-11-04 08:10:37,78978,-36772589.0,0,0.0,Low
1035,TX001348,AC00455,787.41,2023-06-19 16:22:28,Debit,Memphis,D000351,150.25.200.56,M081,Online,39,1,300.87,2024-11-04 08:06:44,37816,-43515856.0,0,0.0,Low
1036,TX001350,AC00185,22.3,2023-05-01 16:57:17,Debit,Philadelphia,D000035,133.63.96.21,M030,ATM,90,1,1200.35,2024-11-04 08:12:18,45634,-47747701.0,0,0.0,Low
1037,TX001351,AC00351,203.12,2023-01-18 16:59:48,Debit,San Jose,D000004,77.21.150.75,M078,ATM,181,1,1562.39,2024-11-04 08:09:15,60928,-56646567.0,0,0.0,Low
1038,TX001353,AC00409,192.23,2023-12-28 16:34:52,Debit,Albuquerque,D000117,167.164.55.0,M058,Online,39,3,2610.67,2024-11-04 08:06:41,72676,-26926309.0,1,2.0,Medium
1039,TX001354,AC00312,1510.71,2023-06-15 16:48:29,Debit,Oklahoma City,D000106,193.209.134.233,M060,Online,51,1,2060.02,2024-11-04 08:09:11,71323,-43860042.0,1,2.0,Medium
1040,TX001355,AC00097,0.26,2023-11-23 16:14:48,Debit,Oklahoma City,D000239,60.197.167.40,M090,Online,173,1,1833.67,2024-11-04 08:07:45,47711,-29951577.0,0,0.0,Low
1041,TX001356,AC00447,210.77,2023-05-31 16:50:20,Debit,Mesa,D000009,144.91.150.133,M094,ATM,161,1,5396.65,2024-11-04 08:11:21,80062,-45156061.0,0,0.0,Low
1042,TX001357,AC00280,406.65,2023-11-08 18:32:44,Debit,Mesa,D000013,147.234.20.46,M062,ATM,107,1,12995.7,2024-11-04 08:11:01,11707,-31239497.0,0,0.0,Low
1043,TX001358,AC00023,422.9,2023-02-27 16:15:53,Debit,Tucson,D000237,180.224.54.115,M027,ATM,111,1,7616.43,2024-11-04 08:10:52,51334,-53193299.0,0,0.0,Low
1044,TX001360,AC00113,174.39,2023-01-09 16:08:52,Debit,San Francisco,D000078,98.255.160.110,M015,ATM,36,1,1127.08,2024-11-04 08:11:01,80054,-57427329.0,0,0.0,Low
1045,TX001362,AC00136,61.98,2023-01-03 18:18:14,Debit,Denver,D000376,20.147.6.179,M038,Online,44,1,5212.28,2024-11-04 08:08:55,91939,-57937841.0,0,0.0,Low
1046,TX001364,AC00089,204.7,2023-09-21 16:08:00,Debit,Oklahoma City,D000359,141.201.46.191,M032,Branch,95,5,5117.03,2024-11-04 08:10:26,85397,-35395346.0,1,3.0,Medium
1047,TX001365,AC00305,16.55,2023-09-11 17:05:50,Debit,Tucson,D000477,214.32.109.197,M009,Branch,159,1,6089.79,2024-11-04 08:08:11,86713,-36255741.0,0,0.0,Low
1048,TX001366,AC00338,91.32,2023-11-10 16:43:45,Debit,Milwaukee,D000353,49.29.37.185,M056,Branch,77,1,2618.1,2024-11-04 08:08:22,94822,-31073077.0,0,0.0,Low
1049,TX001367,AC00268,195.49,2023-06-12 16:34:59,Debit,Memphis,D000472,147.227.81.224,M016,ATM,212,1,11988.12,2024-11-04 08:08:35,25474,-44120016.0,0,0.0,Low
1050,TX001368,AC00363,49.62,2023-12-07 16:19:07,Debit,Portland,D000080,19.228.76.177,M055,ATM,111,1,3841.42,2024-11-04 08:07:23,61437,-28741696.0,0,0.0,Low
1051,TX001370,AC00167,405.6,2023-08-08 17:41:41,Debit,Tucson,D000643,36.77.94.252,M031,Online,44,1,9754.73,2024-11-04 08:09:24,59687,-39191263.0,0,0.0,Low
1052,TX001371,AC00405,512.95,2023-10-16 17:08:36,Debit,Columbus,D000335,6.234.101.35,M066,Branch,143,1,9584.52,2024-11-04 08:10:05,67223,-33231689.0,0,0.0,Low
1053,TX001372,AC00098,345.94,2023-10-09 17:32:57,Debit,Portland,D000354,129.102.184.189,M100,ATM,163,1,7624.56,2024-11-04 08:11:40,33248,-33835123.0,0,0.0,Low
1054,TX001373,AC00116,356.56,2023-10-09 17:23:21,Debit,New York,D000399,157.130.28.27,M100,Online,52,1,2485.73,2024-11-04 08:11:57,55366,-33835716.0,0,0.0,Low
